customer_id,customer_name,email,phone,city,state,pincode,signup_date,signup_channel,customer_segment,is_active
CST3955,Brinda Sandal,bahadurjit31@example.org,3254084667,Khammam,West Bengal,301440,2026-02-06,social,VIP,True
CST3956,Ishanvi Sodhi,usuri@example.net,+918262319595,Tezpur,Odisha,483336,2026-04-13,social,Premium,True
CST3957,Raghav Shroff,yashodajha@example.net,05081355558,Chinsurah,Telangana,132854,2025-07-22,referral,Regular,True
CST3958,Yamini Tandon,umang87@example.com,+910144599826,Kochi,Andhra Pradesh,939452,2025-06-13,social,Regular,True
CST3959,Vidhi Ramakrishnan,pandra@example.org,+918000791368,Ghaziabad,Mizoram,441710,2024-09-01,referral,Premium,True
CST3960,Barkha Gopal,samakshdasgupta@example.com,+910897698139,Aizawl,West Bengal,432925,2024-07-30,paid_search,VIP,True
CST3961,Ekantika Nanda,yasti75@example.com,6617042042,Sirsa,Chhattisgarh,030971,2023-10-08,email,Premium,True
CST3962,Qushi Anand,lmodi@example.org,03358995870,Gulbarga,Tripura,357466,2025-03-02,social,Premium,True
CST3963,Januja Krishna,vyanjana02@example.com,8794744624,Rourkela,Madhya Pradesh,504911,2026-07-13,referral,VIP,False
CST3964,Urmi Datta,dhritideol@example.org,04988649317,Tadipatri,Karnataka,063672,2024-10-11,referral,VIP,False
CST3965,Dayita Sandal,raaginiratta@example.org,9352222884,Aligarh,Bihar,005583,2025-07-28,social,VIP,True
CST3966,Victor Raval,dakshesh47@example.net,2700930813,Bongaigaon,Uttar Pradesh,523301,2023-10-28,organic,Premium,True
CST3967,Balhaar Baria,balendra66@example.net,04247999033,Sri Ganganagar,Jharkhand,253771,2025-12-16,referral,Premium,True
CST3968,Simon Mody,jalsa58@example.com,6046305973,Lucknow,Goa,430781,2026-05-21,email,Premium,True
CST3969,Ladli Bhardwaj,stailor@example.org,8907678597,Rajpur Sonarpur,Karnataka,020030,2023-11-24,referral,VIP,False
CST3970,Forum Sabharwal,vchowdhury@example.net,2609138812,Kanpur,West Bengal,051014,2025-11-20,referral,VIP,True
CST3971,Hitesh More,singhnidhi@example.com,+917533543669,Saharanpur,Nagaland,223805,2023-11-07,social,Regular,True
CST3972,Viraj Sastry,jai01@example.net,06961094059,Loni,Meghalaya,565845,2024-06-22,paid_search,VIP,True
CST3973,Harinakshi Kakar,grewallavanya@example.com,07924578351,Ludhiana,West Bengal,177415,2024-07-30,organic,Regular,False
CST3974,Neha Ghosh,gtiwari@example.net,+912753487076,Gudivada,Sikkim,117925,2023-09-04,paid_search,VIP,True
CST3975,Finn Devi,kundakashvi@example.com,0912449240,Madurai,Chhattisgarh,758235,2026-07-08,social,VIP,True
CST3976,Advay Acharya,omajakala@example.org,9900223734,Shimoga,Karnataka,316843,2026-06-22,paid_search,Regular,True
CST3977,Lopa Golla,yauvanikaur@example.net,07668937948,Jamshedpur,Tripura,633835,2026-08-14,organic,Regular,True
CST3978,Chanakya Kade,ria28@example.com,8501950216,Pali,Madhya Pradesh,667307,2025-01-01,paid_search,Premium,True
CST3979,Vidhi Baral,dnori@example.com,+911753738461,Belgaum,Jharkhand,612543,2025-09-27,email,Regular,False
CST3980,Janaki Mistry,omishasingh@example.net,+912521610113,Bidar,Rajasthan,170508,2024-04-28,social,VIP,True
CST3981,Ojasvi Kapadia,priyakeer@example.com,3950068906,Panchkula,Madhya Pradesh,528471,2025-07-12,organic,VIP,True
CST3982,Qushi Arya,mahikaparmar@example.com,+911031699309,Ahmednagar,West Bengal,991321,2023-11-28,organic,Regular,True
CST3983,Gayathri Chacko,guneet73@example.org,1102967012,Patiala,Sikkim,878461,2026-01-26,paid_search,Premium,True
CST3984,Lila Chandra,leeladugal@example.net,+918369505828,Kumbakonam,Haryana,158541,2026-02-24,paid_search,Regular,True
CST3985,Yachana Mammen,yashodatrivedi@example.org,06192364751,Mira-Bhayandar,Andhra Pradesh,450082,2026-07-28,organic,Regular,False
CST3986,Max Srivastava,ria32@example.com,07679453396,Suryapet,Gujarat,461019,2025-01-25,email,Premium,True
CST3987,Neel Zachariah,birati@example.com,01453401220,Cuttack,Uttar Pradesh,490782,2026-07-07,referral,VIP,True
CST3988,Laksh Khalsa,ekaraj97@example.org,03327215859,Tumkur,Andhra Pradesh,707306,2025-06-23,organic,VIP,False
CST3989,Barkha Patla,nagiurmi@example.org,05637330470,Ulhasnagar,Andhra Pradesh,962798,2026-01-08,referral,VIP,True
CST3990,Unnati Sant,charanraman@example.com,+917399217718,Loni,Tamil Nadu,955833,2025-02-24,email,VIP,True
CST3991,Alka Sethi,chakradevmangat@example.com,+916891149517,Guntur,Maharashtra,983510,2026-03-13,organic,VIP,False
CST3992,Upma Nagy,maanasvarghese@example.com,+919419191726,Rajkot,Gujarat,294021,2024-05-06,email,Premium,True
CST3993,Charan Mukherjee,joshiabeer@example.net,9998056247,Gandhidham,Rajasthan,744159,2025-12-24,referral,Premium,False
CST3994,Orinder Kapur,sridharjanya@example.com,05165235230,Chandigarh,Nagaland,040345,2025-03-15,paid_search,Premium,True
CST3995,Rushil Kannan,wridesh13@example.net,5997514085,Bellary,Rajasthan,884397,2026-06-24,paid_search,VIP,False
CST3996,Upadhriti Chandran,hemanginipau@example.com,4653122198,Danapur,Chhattisgarh,175156,2025-09-03,social,Premium,False
CST3997,Hardik Mukherjee,shivani63@example.net,5038521468,Serampore,Sikkim,857001,2025-05-29,referral,Regular,False
CST3998,David Apte,jalsa42@example.org,6957517415,Firozabad,Mizoram,878397,2023-11-01,email,VIP,False
CST3999,Vrishti Date,pushti87@example.net,+910097831371,Purnia,Madhya Pradesh,147927,2025-07-06,email,VIP,True
CST4000,Shravya Palan,nitesh66@example.org,5599182051,Junagadh,Kerala,729681,2026-05-11,social,VIP,True
CST4001,Pooja Singh,forumbiswas@example.net,03622198862,Begusarai,Karnataka,937065,2023-11-24,social,Regular,True
CST4002,Upadhriti Sane,warjas40@example.net,5829617734,Ranchi,Chhattisgarh,710996,2024-04-19,social,VIP,False
CST4003,Ira Wadhwa,zgarg@example.com,09571130806,Darbhanga,Punjab,938967,2025-08-20,social,Regular,True
CST4004,Peter Verma,vincent66@example.org,+919642051455,Jalandhar,Mizoram,662278,2026-06-22,organic,Premium,True
CST4005,Ishani Saini,cwali@example.net,08221769131,Allahabad,Punjab,798549,2025-03-16,email,Regular,True
CST4006,Warinder Sant,rajmaya@example.com,6637531444,Bokaro,Kerala,255923,2026-03-03,email,Premium,False
CST4007,Teerth Lad,bhavnakanda@example.com,+917030251072,Navi Mumbai,Tamil Nadu,929154,2024-08-27,referral,Regular,True
CST4008,Urishilla Sood,max77@example.com,3218959504,Buxar,Tamil Nadu,401176,2025-03-10,paid_search,Premium,True
CST4009,Lila Kumar,arunima93@example.org,+916094011896,Singrauli,Assam,223990,2024-06-08,organic,VIP,True
CST4010,Gautami Agate,bmangal@example.org,+915530434916,Pimpri-Chinchwad,Telangana,050111,2023-11-11,social,Regular,True
CST4011,Vinaya Sethi,brindamuni@example.net,+911692229446,Chennai,Bihar,739326,2025-02-28,organic,Premium,True
CST4012,Ikshita Dhar,balhaardhar@example.net,9571643871,Deoghar,Goa,432387,2025-03-08,social,Regular,True
CST4013,Zaid Amble,george84@example.org,01086990561,Bongaigaon,Bihar,591720,2024-07-25,social,Premium,True
CST4014,Qarin Desai,abhardwaj@example.org,06736519701,Jehanabad,West Bengal,839465,2023-10-29,email,Regular,False
CST4015,Mugdha Pradhan,sameshaggarwal@example.net,05625578641,Etawah,Punjab,282152,2025-09-14,organic,VIP,False
CST4016,Gagan Agate,akumar@example.com,0821996185,Fatehpur,Goa,081227,2024-10-21,email,VIP,True
CST4017,Mohammed Sami,agatejagdish@example.com,9095554953,Korba,Karnataka,459305,2024-04-18,email,Premium,False
CST4018,Raagini Sridhar,madhavisabharwal@example.net,8935877812,Ambarnath,Telangana,958956,2025-05-25,email,Regular,True
CST4019,Veda Kar,forummane@example.com,5950736209,Hajipur,Chhattisgarh,674828,2024-10-07,organic,Regular,True
CST4020,Prisha Warrior,qasimkala@example.net,+918207745737,Ludhiana,Tamil Nadu,801493,2025-03-15,social,Premium,True
CST4021,Maya Talwar,asant@example.net,+918463543823,Giridih,Mizoram,516792,2024-09-21,organic,Regular,False
CST4022,Wishi Pandey,bhardwajmohini@example.org,+910430763453,Jalgaon,Chhattisgarh,035714,2024-07-17,paid_search,Regular,False
CST4023,Xavier Khalsa,adyakrishnan@example.com,+919677754025,Jaipur,Haryana,291290,2024-01-28,organic,Regular,True
CST4024,Timothy Lad,laban78@example.org,0017840295,Dindigul,Punjab,046232,2025-07-23,paid_search,VIP,True
CST4025,Tamanna Baral,chasmumkara@example.net,06756591420,Gangtok,Karnataka,242407,2025-08-19,social,Regular,False
CST4026,Saumya Bhatti,eshan@example.net,02396883723,Guntur,Manipur,973923,2026-04-15,email,Regular,True
CST4027,Chaman Kalla,nathankata@example.com,0223771014,Solapur,Kerala,671510,2023-12-04,paid_search,VIP,True
CST4028,Laksh Patla,jsem@example.org,+911969368484,Rohtak,Gujarat,336225,2024-01-28,social,Regular,True
CST4029,Kamala Batra,yasti71@example.com,8564123134,Karnal,Tripura,900894,2026-07-30,paid_search,VIP,True
CST4030,Harrison Pathak,abhimanyuborah@example.net,+917988344688,Shimoga,Odisha,469644,2024-01-12,social,Regular,True
CST4031,Pratyush Wagle,hema25@example.net,06300005370,Deoghar,Uttarakhand,196106,2024-01-22,paid_search,Premium,False
CST4032,Priya Vig,vermajasmit@example.org,03420732363,Jalandhar,Goa,325137,2025-04-19,referral,Premium,True
CST4033,Fariq Tata,batwal@example.com,08756881410,Visakhapatnam,Arunachal Pradesh,423812,2026-02-01,email,Regular,True
CST4034,Watika Tank,srinivasanadvik@example.com,09972733256,Cuttack,Meghalaya,842633,2025-01-08,social,Premium,True
CST4035,Dominic Narayanan,sidhugeetika@example.org,+914386922507,Morena,Andhra Pradesh,015849,2025-06-05,email,Regular,True
CST4036,Megha Bose,tripti60@example.org,5192707840,Kollam,Maharashtra,955549,2025-12-11,referral,VIP,False
CST4037,Samuel Banik,lupadhyay@example.net,1226533026,Varanasi,Uttar Pradesh,794306,2026-05-11,paid_search,Premium,True
CST4038,Brijesh Dhar,lakshit29@example.com,4298022533,Amravati,Tripura,039076,2024-09-09,organic,Regular,True
CST4039,Hema Goda,bishakhamukherjee@example.net,+919329010956,Munger,Assam,074025,2024-06-11,social,Regular,True
CST4040,Arya Cherian,bhaktajagat@example.net,9553700340,Yamunanagar,Mizoram,905834,2025-03-22,referral,VIP,True
CST4041,Anvi Gala,krishnakhare@example.com,09410065776,Ghaziabad,Assam,586522,2025-01-03,social,Premium,True
CST4042,Christopher Warrior,nitaradoctor@example.net,08362181740,Gangtok,Assam,451100,2025-06-12,organic,Regular,True
CST4043,Tanmayi Gill,kabirbora@example.com,06256054366,Sri Ganganagar,Goa,916943,2025-05-09,organic,Regular,True
CST4044,Lavanya Iyengar,saradasgupta@example.net,7648389399,Hospet,Punjab,668734,2024-10-20,social,Premium,True
CST4045,Girik Ramesh,ishanvi02@example.net,+910202419778,Kurnool,Tamil Nadu,192536,2024-03-23,referral,Premium,False
CST4046,Radha Devan,aadhyapalla@example.net,+912233223978,Adoni,Haryana,204321,2024-08-24,referral,VIP,True
CST4047,Wazir Majumdar,dshere@example.org,7757411297,Ambarnath,Tamil Nadu,527047,2024-01-07,referral,Regular,True
CST4048,Samar Raj,chandanilad@example.net,+918545285385,Jhansi,Karnataka,445708,2024-08-24,paid_search,Premium,True
CST4049,Karan Balan,george20@example.org,00105661993,Amritsar,Andhra Pradesh,864560,2025-09-12,organic,VIP,True
CST4050,Jagat Datta,karaudarsh@example.net,05445694885,Latur,Uttar Pradesh,742489,2026-06-01,paid_search,Regular,True
CST4051,Xavier Vyas,achana@example.com,5224086585,Vellore,Tamil Nadu,758583,2025-11-19,organic,Regular,True
CST4052,Azad Sekhon,ikshitaprabhakar@example.net,02552484086,Jehanabad,Kerala,448309,2024-11-05,email,Premium,True
CST4053,Qabil Sami,abha05@example.com,4341384506,Sirsa,Manipur,776769,2025-07-02,organic,Regular,True
CST4054,Naksh Menon,omammen@example.org,3117302945,Sambalpur,Mizoram,208764,2025-08-23,email,Regular,True
CST4055,Yashasvi Gill,saksham15@example.org,07244053933,Satara,Mizoram,095055,2025-10-10,organic,Premium,True
CST4056,Elijah Menon,amrita63@example.org,7222938121,Raichur,Tripura,161873,2026-04-30,organic,Regular,True
CST4057,Chameli Deo,buchomkaar@example.net,+915106720799,Surendranagar Dudhrej,Andhra Pradesh,733817,2024-07-10,social,Regular,True
CST4058,Sachi Lall,shettyhemang@example.org,08743419237,Morbi,Kerala,209504,2025-04-15,paid_search,VIP,True
CST4059,Theodore Rege,advaith81@example.net,1928472417,Katni,Gujarat,362772,2024-01-07,referral,Regular,True
CST4060,Zashil Chaudry,bhandarivinaya@example.net,05462175848,Chinsurah,Sikkim,542493,2026-04-16,paid_search,Regular,True
CST4061,Edhitha Nagarajan,brijesh31@example.org,+915367276045,Uluberia,Meghalaya,964198,2026-05-29,referral,Regular,True
CST4062,Ojas Malhotra,horacharita@example.org,+911656192446,Udaipur,Chhattisgarh,076623,2026-08-24,referral,Regular,True
CST4063,Guneet Bahri,jairajchoudhury@example.org,04817914503,Hazaribagh,Manipur,397077,2024-08-29,paid_search,VIP,True
CST4064,Jairaj Guha,mallhiral@example.org,00667736006,Lucknow,Telangana,508086,2023-10-31,paid_search,Regular,False
CST4065,Zansi Ghose,khoslaarjun@example.org,+915255828987,Bulandshahr,Rajasthan,263806,2025-07-08,organic,Regular,False
CST4066,Ucchal Khanna,yashvi82@example.net,+915262480808,Rajpur Sonarpur,Goa,676824,2025-04-01,paid_search,Premium,False
CST4067,Raksha Parekh,lajitasaraf@example.com,03155278646,Amritsar,Tamil Nadu,273975,2023-11-03,organic,VIP,True
CST4068,Anirudh Hayer,smangal@example.org,02220088639,Coimbatore,Andhra Pradesh,970798,2025-12-17,organic,VIP,True
CST4069,Janaki Narayanan,vedant65@example.com,+917672613741,Rajpur Sonarpur,Tripura,953322,2025-03-10,organic,Regular,False
CST4070,Chaaya Nazareth,brattan@example.net,06276091961,Pondicherry,Telangana,316210,2025-06-18,referral,Regular,True
CST4071,Priya Naidu,anamikamohan@example.org,8905171894,Kozhikode,Meghalaya,980564,2023-09-12,email,Regular,False
CST4072,Lohit Saini,dgupta@example.org,0411413894,Meerut,West Bengal,036229,2025-01-07,referral,Premium,True
CST4073,Nidhi Muni,samuelkurian@example.org,+910196053124,Kamarhati,Maharashtra,737650,2024-04-07,email,Premium,True
CST4074,Gaurika Wagle,bishakha62@example.net,05110798194,Ajmer,Arunachal Pradesh,996035,2026-02-23,organic,Premium,True
CST4075,Wishi Jani,gabakala@example.org,+919583870328,Bhopal,Karnataka,959672,2024-10-19,paid_search,Regular,True
CST4076,Anthony Ravi,daksha34@example.org,01460286635,Guntakal,Goa,263099,2024-06-08,email,Premium,True
CST4077,Yug Pingle,meghana22@example.net,+914163851440,Kadapa,Assam,719170,2026-01-09,referral,Premium,True
CST4078,Falan Sharma,parsamax@example.com,2387895062,Dindigul,Punjab,881691,2025-04-14,email,Regular,True
CST4079,Girindra Mukhopadhyay,reva68@example.net,+916883690874,Yamunanagar,Sikkim,153816,2026-02-11,referral,Premium,True
CST4080,Warjas Tara,munshiharrison@example.net,7156053493,Bilaspur,Haryana,407717,2026-03-14,organic,VIP,False
CST4081,Jhalak Baral,bhatnagaryashvi@example.net,+913224337457,Giridih,Telangana,472455,2025-04-01,referral,Premium,True
CST4082,Lipika Chokshi,prakashdarika@example.net,+916750869515,Dehradun,Mizoram,945068,2026-02-15,social,Premium,True
CST4083,Amrita Rama,hiral74@example.net,+919461253063,Kumbakonam,Manipur,217329,2023-11-19,referral,Regular,True
CST4084,Agastya Iyer,vyasimaran@example.org,00081133393,Indore,Himachal Pradesh,915185,2026-03-27,referral,Premium,True
CST4085,Bachittar Kaul,gavinbal@example.net,+919379552629,Panipat,Chhattisgarh,704984,2024-12-05,paid_search,VIP,True
CST4086,Timothy Wadhwa,hemangini33@example.net,05433966933,Udupi,Sikkim,769772,2026-08-20,organic,VIP,False
CST4087,Ayush Bhattacharyya,samakshmodi@example.net,9419522132,Ozhukarai,Meghalaya,613412,2023-09-29,social,VIP,True
CST4088,Nisha Babu,udixit@example.net,+914054138928,Ulhasnagar,Mizoram,377024,2024-01-02,organic,VIP,True
CST4089,Kabir Wagle,caleb03@example.org,00605092405,Indore,Madhya Pradesh,492576,2025-02-11,email,Premium,True
CST4090,Yachana Nori,upkaar85@example.org,+918499146194,Rourkela,Rajasthan,744847,2024-11-20,organic,Premium,True
CST4091,Gabriel Madan,dominickashyap@example.org,+919458370138,Panipat,Himachal Pradesh,985898,2024-03-16,referral,Premium,True
CST4092,Ayaan Bhagat,pkhanna@example.net,02343805189,Rajkot,Nagaland,533447,2025-06-25,organic,VIP,True
CST4093,Nidra Panchal,neelimanayak@example.com,+917268738334,Sasaram,Rajasthan,613246,2024-01-20,referral,Regular,True
CST4094,Wahab Tiwari,rnagi@example.org,02763832658,Chittoor,Jharkhand,168504,2024-09-28,organic,VIP,False
CST4095,Yatan Narayan,damyanti95@example.net,+915214492717,Suryapet,Manipur,835045,2025-07-06,organic,Premium,True
CST4096,Gauri Ganguly,balvan18@example.com,+916238660708,Kakinada,Gujarat,715272,2025-05-14,paid_search,VIP,False
CST4097,Reyansh Batta,krama@example.com,+918132587848,Meerut,Uttarakhand,378828,2025-01-20,referral,VIP,True
CST4098,Omkaar Mangat,jagatrau@example.net,8791301342,Kolhapur,Meghalaya,386388,2026-01-13,email,Regular,True
CST4099,Zayyan Tank,qloke@example.org,1756123899,Satara,Rajasthan,144939,2025-04-23,referral,VIP,True
CST4100,Yashodhara Kata,isaiahvenkatesh@example.org,01143744174,Faridabad,West Bengal,873503,2026-08-26,organic,Premium,False
CST4101,Yachana Jain,atharvsastry@example.net,6026166142,Rajpur Sonarpur,Uttar Pradesh,299124,2024-02-03,email,VIP,True
CST4102,Wakeeta Dubey,duttavritti@example.net,6038580669,Erode,Manipur,196345,2025-08-23,email,Regular,True
CST4103,Priya Kapadia,vvora@example.org,+919370949361,Moradabad,Sikkim,690061,2024-05-07,email,VIP,True
CST4104,Advay Hayer,kritika31@example.com,+915994829636,Rohtak,Uttarakhand,176700,2026-02-20,email,Regular,False
CST4105,Xiti Mukherjee,tarak93@example.org,3864426534,Ahmedabad,Tamil Nadu,411409,2025-07-07,paid_search,VIP,False
CST4106,Jonathan Saini,biswasdevansh@example.net,+917515705381,Nangloi Jat,Uttarakhand,398912,2025-01-18,referral,VIP,True
CST4107,Jackson Shetty,gangulytara@example.com,8481739480,Guntur,Haryana,235558,2024-02-14,email,Regular,True
CST4108,Gayathri Narayan,mohantychakradhar@example.net,+917740924772,Mahbubnagar,Tripura,954520,2024-10-24,organic,Regular,False
CST4109,Utkarsh Varty,wazir66@example.com,2625548488,Patna,Maharashtra,256644,2024-06-27,email,VIP,False
CST4110,Tanveer Bhasin,nkala@example.org,+919849670561,Kota,Maharashtra,553203,2025-12-27,organic,Premium,False
CST4111,Libni Gulati,rachitgala@example.com,+911647056177,Karimnagar,Maharashtra,310490,2025-03-24,social,Premium,False
CST4112,Anmol Pai,nhegde@example.com,+915017086644,Surat,Uttar Pradesh,780316,2026-03-19,email,VIP,True
CST4113,Hemang Nanda,qhegde@example.org,+916426855179,Eluru,Bihar,952800,2023-12-22,social,Regular,False
CST4114,Vivaan Sathe,ria08@example.net,03107482424,Surendranagar Dudhrej,Telangana,975475,2024-02-08,organic,VIP,True
CST4115,Yauvani Varma,oviya48@example.net,5442391447,Danapur,Telangana,957623,2025-08-13,paid_search,Premium,True
CST4116,Kamala Modi,wyattnarang@example.com,00452490065,Shivpuri,Kerala,244691,2026-07-10,social,VIP,True
CST4117,Advik Sanghvi,rajanyutika@example.org,2823652815,Tiruvottiyur,Arunachal Pradesh,363878,2026-06-10,organic,Regular,True
CST4118,Zaid Kala,ishaanravel@example.net,4970030857,Bharatpur,Bihar,168520,2026-05-14,organic,Regular,False
CST4119,Triya Saxena,gangulykrishna@example.org,3805587646,Phagwara,Goa,235459,2024-01-23,organic,Premium,True
CST4120,Dipta Malhotra,rachit44@example.com,7776674075,Raipur,Maharashtra,466510,2025-01-25,organic,VIP,False
CST4121,Gopal Karnik,tandonnihal@example.net,04570032405,Panipat,Rajasthan,390085,2026-06-07,social,Regular,True
CST4122,Siddharth Kalita,gautamibuch@example.org,4414353719,New Delhi,Andhra Pradesh,135357,2025-12-05,email,VIP,True
CST4123,George Narang,vrindaupadhyay@example.net,04155505741,Serampore,Bihar,049713,2024-11-03,email,VIP,False
CST4124,Aarnav Shetty,zayyan60@example.org,+917777028166,Vellore,Haryana,437831,2024-10-20,paid_search,Regular,True
CST4125,Manthan Varghese,hemanginisuresh@example.net,+919675546102,Tiruppur,Goa,239184,2026-07-15,email,VIP,False
CST4126,Naveen Som,robert47@example.org,+912137079394,Shimoga,Telangana,705671,2025-04-11,email,VIP,False
CST4127,Ekiya Sathe,aashi24@example.org,02029574164,Danapur,Himachal Pradesh,134701,2026-03-15,paid_search,Regular,True
CST4128,Megha Mukhopadhyay,adweta83@example.com,+918937054579,Ghaziabad,Andhra Pradesh,309426,2025-05-25,social,Regular,True
CST4129,Meghana Gupta,khatrihemani@example.org,8376996588,Ongole,Goa,228629,2024-04-27,social,Regular,True
CST4130,Meera Grewal,dubeyashica@example.com,+913115653090,Dehradun,Nagaland,748862,2024-01-12,organic,VIP,True
CST4131,Jagvi Patil,munshiwarjas@example.net,+912304894569,Muzaffarnagar,Mizoram,327199,2023-09-24,referral,Regular,False
CST4132,Veda Kaur,kswamy@example.org,+914314660885,Jalna,Mizoram,066404,2024-05-25,social,VIP,True
CST4133,Yatan Sridhar,beradarpan@example.net,3907206679,Raichur,Madhya Pradesh,457063,2025-07-09,paid_search,Premium,True
CST4134,Ayaan Prashad,moraromisha@example.com,6998433397,North Dumdum,Tripura,037396,2026-04-10,paid_search,VIP,False
CST4135,Isaac Bhargava,kadeirya@example.com,03185540229,Dibrugarh,Karnataka,648804,2026-02-28,email,Regular,True
CST4136,Azad Swaminathan,cpai@example.net,08684788566,Shahjahanpur,Sikkim,931797,2026-08-21,email,Premium,True
CST4137,William Sanghvi,qarin55@example.org,03885982850,Eluru,Himachal Pradesh,490569,2026-06-19,social,Premium,True
CST4138,Vritti Luthra,cpai@example.com,04485478983,Thiruvananthapuram,Arunachal Pradesh,110629,2023-09-07,paid_search,VIP,True
CST4139,Indali Virk,proy@example.com,08885372447,Kanpur,Manipur,174533,2026-04-09,paid_search,Regular,True
CST4140,Baghyawati D’Alia,pdoctor@example.org,04312215972,Raichur,Andhra Pradesh,367408,2025-06-08,social,Regular,True
CST4141,Gaurang Bhakta,orindergulati@example.net,+912186716183,Satna,Tamil Nadu,554029,2025-05-18,paid_search,VIP,True
CST4142,Quincy Lalla,sbhalla@example.org,+914409143779,Alwar,Meghalaya,327130,2026-08-12,email,Regular,True
CST4143,Chanakya Modi,aishaniroy@example.net,5751822710,Orai,Bihar,592529,2025-06-09,email,Premium,False
CST4144,Yatan Chowdhury,nairnilima@example.net,7542550458,Adoni,Kerala,929582,2025-09-10,organic,VIP,False
CST4145,Tripti Lad,radha56@example.com,+917251400796,Maheshtala,Mizoram,036547,2025-09-25,organic,VIP,False
CST4146,Devika Doshi,dhriti60@example.com,+913728454012,Thiruvananthapuram,Himachal Pradesh,660479,2026-08-14,organic,VIP,True
CST4147,Ekalinga Bhargava,xsarin@example.com,+916353748960,Gandhidham,Nagaland,627147,2025-05-22,email,Premium,True
CST4148,Jasmit Kota,sherepavani@example.com,+918339148426,Hapur,Jharkhand,013379,2023-10-03,email,Regular,False
CST4149,Laksh Agate,guhaavni@example.org,03614405298,Burhanpur,Sikkim,079904,2024-06-25,referral,VIP,False
CST4150,Siddharth Solanki,praneel61@example.net,+910838149412,Belgaum,Meghalaya,358762,2026-03-18,social,VIP,True
CST4151,Max Basak,shethekantika@example.org,6012241611,Jodhpur,Chhattisgarh,739786,2026-04-05,paid_search,VIP,False
CST4152,Avi Batra,kashvideshmukh@example.org,8638279841,Raiganj,Uttarakhand,299033,2024-06-05,social,Premium,True
CST4153,Nakul Rastogi,michaelgarg@example.net,08629410659,Kota,Nagaland,195034,2025-11-02,organic,VIP,True
CST4154,Damini Raj,xkade@example.net,4901734224,Bharatpur,Gujarat,466343,2026-04-17,referral,VIP,True
CST4155,Abhiram Cheema,siya61@example.com,07707590471,Saharsa,Odisha,087356,2024-11-03,email,Premium,True
CST4156,Yutika Bail,calebmisra@example.org,+910975209766,Mirzapur,Chhattisgarh,272677,2025-07-23,social,VIP,True
CST4157,Christopher Sengupta,manya32@example.net,+917515546371,Mathura,Rajasthan,617961,2024-10-25,referral,VIP,True
CST4158,Raghav Khosla,gollavictor@example.org,00350684755,Kishanganj,West Bengal,263376,2026-02-14,email,VIP,True
CST4159,Waida Mital,nbhattacharyya@example.org,5327543258,Mangalore,Rajasthan,436665,2025-04-11,social,VIP,True
CST4160,Jeremiah Tara,mannanchanakya@example.org,03874056982,Faridabad,Nagaland,810282,2025-04-13,email,Regular,True
CST4161,Yashodhara Mital,mohini48@example.net,8355028554,Kottayam,Andhra Pradesh,232017,2023-10-09,social,Premium,True
CST4162,Ekaraj Mahal,tara11@example.org,6941739733,Amroha,Maharashtra,946470,2024-01-28,social,Regular,True
CST4163,Hemani Naik,dayamaibanik@example.net,+914433039553,Siliguri,Madhya Pradesh,296883,2023-09-10,referral,Premium,False
CST4164,Aahana Vig,noridaniel@example.com,09444705672,Alappuzha,Maharashtra,559113,2026-02-07,organic,VIP,True
CST4165,Ansh Choudhry,oni50@example.org,09037341954,Sambhal,Meghalaya,950299,2024-09-06,organic,Premium,False
CST4166,Nathaniel Kohli,wyattsanghvi@example.net,6437380266,Sambalpur,Rajasthan,873352,2026-03-17,organic,VIP,False
CST4167,Samaksh Sama,ndeep@example.org,+916916365646,Kozhikode,West Bengal,565304,2024-06-15,organic,VIP,True
CST4168,Siddharth Doshi,chanakyabasak@example.com,3952754720,Noida,Meghalaya,301838,2026-07-28,email,VIP,True
CST4169,Mitesh Chander,jairajprabhu@example.org,03111581928,Aurangabad,Himachal Pradesh,733923,2025-11-01,referral,Premium,False
CST4170,Ria Narang,jtiwari@example.org,5414073498,Bikaner,Himachal Pradesh,224034,2026-01-14,paid_search,VIP,False
CST4171,Faris Divan,ishita50@example.org,7038613928,Khora ,Goa,783400,2025-08-06,email,VIP,True
CST4172,Harsh Hans,samesh13@example.net,+911710274937,Pallavaram,Uttar Pradesh,636021,2025-09-12,social,Regular,True
CST4173,Lopa Chander,pranav62@example.com,09735822230,Kadapa,Arunachal Pradesh,600401,2025-08-04,organic,VIP,True
CST4174,Gaurangi Pillai,rmander@example.com,03482154441,Nangloi Jat,Goa,539149,2025-11-08,social,VIP,True
CST4175,Samaksh Mangat,venkataramanpriya@example.com,5820186730,Nandyal,Gujarat,183040,2025-08-25,paid_search,VIP,True
CST4176,Banjeet Deshpande,joza@example.org,07810952797,Tumkur,Gujarat,985978,2026-01-30,paid_search,VIP,True
CST4177,Aarna Kamdar,bina77@example.org,04349445466,Gandhinagar,Karnataka,047649,2023-12-09,email,Regular,True
CST4178,Zashil Tara,daramichael@example.org,+914362597846,Hosur,Uttar Pradesh,590848,2026-04-10,referral,Premium,True
CST4179,Tejas Sachdev,bhavya26@example.com,0818827424,Dhule,Uttar Pradesh,451382,2024-06-27,email,Regular,True
CST4180,Sara Oommen,danielbhavsar@example.org,4248768184,Guntur,Bihar,912659,2026-01-30,social,VIP,True
CST4181,Sai Sharma,gautamikala@example.net,+911140701477,Durgapur,Odisha,172304,2025-12-02,referral,Premium,True
